index	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	_activity	emails_activity	tv_activity	work_activity	working_out_activity	email_activity	leisure_activity	ash_stuff_activity	resting_activity	cooking_activity	in_class_activity	with_family_activity	working_activity	workshop_activity	trying_to_leave_apt_activity	feedly_activity	meditating_activity	in_classs_activity	shopping_activity	meditation_activity	ritualling_activity	reading_activity	chatting_activity	therapy_activity	schoolworkk_activity	just_woke_up_activity	eating_activity	with_k_activity	schoolworrk_activity	with_parents_activity	errands_activity	mozfest_activity	commuting_activity	schoolwork_activity	schoolworkrk_activity	meeting_activity	relaxing_activity	swashing_up_activity	k_activity	studying_activity	getting_ready_activity	showering_activity	washing_up_activity	with_friends_activity	london_location	home_location	cafe_location	airport_location	friend_home_location	mozfest_house_location	hotel_location	chicago_location	library_location	new_orleans_location	ole_and_steen_location	school_location	san_francisco_location	hamptons_location	k_home_location	therapy_location	mozfest_location	mountain_view_location	la_location	parents_home_location	parsons_location	vacation_location	hour_of_day	avg_attention	avg_engagement	avg_valence	blinks	expressions	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	stepCount	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	productivity_score	heart_rate
with_k_activity	0.09261421568296926	-0.02148113969900539	-0.12269548515628378	0.09121799567338278	-0.10125039722589374	-0.0755894476190019	0.026686936877869397		-0.0023589230173219925	-0.031115406935712568	0.039369854697052745	-0.010621177215022032	-0.021280508667218152	-0.045059665418764286	-0.01607678761708243	0.05223396393547508	-0.021133958097421548	-0.022285268986425646	-0.0023589230173219414	-0.024725308155739183			-0.024985616661865787	-0.004722869474612958	-0.0023589230173218585		-0.004088673257854994		-0.007851534618129008	-0.016442198168865954	-0.00528220471314706	-0.0033372037001588323		0.029248774982141727	1.0			-0.0069797752759134715	-0.0023589230173220424		0.04987627148490505	-0.003337203700158808	-0.002358923017321824	-0.0023589230173219626		0.06755153535810644	0.08062536100738563	-0.0033372037001591	-0.0023589230173218416	-0.027249738259348205	-0.02916299370715524	-0.010068902618813571	-0.08413451140341079	0.10843729447816579	-0.004722869474613468	-0.008867224561619622	-0.00709691647793387	-0.0033372037001589546		-0.005282204713147063	-0.0033372037001589546	-0.0033372037001588024	-0.05125498043777303		-0.004722869474612985	0.701447754914967		-0.00408867325785528	0.10063383597130142	0.1953444182057707	-0.02406579792208058		0.1887617077638465	0.03803062398977231	-0.028091367602639385	-0.0037893616597693604	0.02800808797971288	-0.04085808984091445	0.017038517178647673	-0.0018176090325312292	0.07222820308950283	0.050026675513303906	-0.018642511293685562	-0.0023551746835296784	-0.03074513773678305	-0.028727099140550234	0.07920605067139562	-0.05280732343268858	0.15354892059325304	0.032984700642377456	0.015431534978228835	-0.031517120336752996	-0.04355715692986	-0.05833750979725154	-0.10335216018274786	-0.08588705235438664	-0.02990691398578208	0.039966936567788755	0.04514415714560855
schoolworrk_activity																																																																																																			
with_parents_activity																																																																																																			
errands_activity	-0.005758043778800859	0.0018409398259017005	0.10345725319940878	0.028236191778627996	-0.10204002217125867	-0.06389234501875574	-0.020684616802685723		-0.0096505290965233	-0.03537431069551482	-0.2007977719752171	0.012664675311290256	0.13683636824940043	-0.005286676728710251	-0.028019656476862848	0.058123746551041966	0.05066657209795638	-0.07248122719819405	-0.009650529096523327	-0.007232130085224553			0.016253239196597345	-0.019321609458701497	-0.009650529096523416		0.031278252894634255		-0.03212121070854037	-0.030299484880311516	0.05281246635414003	-0.013652747958673231		0.02939503036655364	-0.0069797752759134715			1.0	-0.009650529096523267		-0.2001896466949506	-0.013652747958673224	-0.009650529096523464	-0.009650529096523319		-0.1775114356325781	-0.023195861318881315	-0.013652747958673172	-0.00965052909652344	-0.017072014611281206	-0.0448722804210856	0.017917118564872356	0.09361043270550873	-0.0255873605762901	-0.019321609458701164	-0.03627647363180013	-0.0012589273454375245	-0.013652747958673182		-0.02160989142235329	-0.013652747958673182	-0.013652747958673267	-0.13318954176523878		0.063855562967172	0.026516157213278185		-0.01672706567843381	-0.027363778792446083	-0.029034011904150996	0.06758412230707188		-0.008018428490168072	-0.013433002640771007	0.03704452162760046	-0.004330976813986758	-0.06437009567818927	0.050401095049456404	0.03675590899194231	-0.048725645042285416	0.0025093475873674163	0.06609621371188429	-0.012005069680249177	0.030217349907109715	-0.0009765108444429373	-0.011388414440668501	0.03131476268714447	-0.007458800936528349	0.025166446925246905	-0.06636799479006726	-0.12903806736657014	-0.009338503857344855	-0.059895980441579066	-0.021092748643121974	0.06720958477369603	0.07837144955019414	0.005157019717152252	-0.11232719161011787	-0.03007729084704121
mozfest_activity	0.045772486713895125	0.029058786549073488	-0.03686275589848844	0.02534978279558023	-0.02496473121400651	-0.007075474785946052	0.027386891776489793		-0.0007087172218285041	-0.009348344391745231	-0.032643360954111085	-0.003191037245854711	-0.006393537589391445	0.03793054675798953	-0.004830126363699466	-0.0034256996891165307	-0.006349507787690086	-0.006695408797906616	-0.0007087172218285025	-0.007428496638641788			-0.007506703990014272	-0.001418943691052056	-0.0007087172218284997		-0.001228405137002455		-0.0023589230173220147	-0.004939910680180371	-0.0015869909369406793	-0.0010026328615579602		-0.011344422887850343	-0.0023589230173220424			-0.009650529096523267	1.0		-0.028701248601996427	-0.001002632861557959	-0.0007087172218284983	-0.0007087172218285031		-0.03492034644093272	-0.004603728398562956	-0.001002632861557973	-0.000708717221828499	-0.008186938977196894	-0.008761759382806685	-0.0030251113065018057	-0.035349920265177644	-0.001879089003325552	-0.0014189436910520456	-0.0026640779332319747	-0.0021322047785607085	-0.0010026328615579678		-0.001586990936940781	-0.0010026328615579678	-0.001002632861557958	-0.015399098263907307		-0.001418943691052056	-0.0021322047785607735		0.5769409460122199	-0.0020095459109593524	-0.0021322047785607766	-0.007230352715700516		-0.003271015299809608	-0.015791175384927296	-0.001198466784252273	0.011020118829074695	-0.0253864496116842	0.04953855843747873	0.045266746067206654	-0.019490174109847394	-0.016691406405643306	-0.030037070895435093	-0.00560097498517246	-0.02452116333394981	-0.009237100338393985	-0.008630798777484534	-0.0207912203364047	0.04179119101311915	-0.023054681501698114	0.0022967570203376187	-0.005464915075060465	-0.008414063131514191	-0.02202183675546959	-0.004118569116585815	-0.004927892840610697	-0.022639472200196412	-0.008985263545196723	-0.003282021784747905	-0.029665661109478193
commuting_activity																																																																																																			
schoolwork_activity	0.053728619114327816	-0.08196405902843122	-0.01745589779457568	0.20369003949179507	0.14783659466125001	0.023787395251697818	-0.010655555370198817		-0.02870124860199668	-0.29225112056867864	0.879236934038279	-0.08114690115814431	-0.15257629277146942	-0.3367909830609235	-0.14708817484186104	-0.06018322237720471	-0.08089864859087001	-0.21710137421917458	-0.028701248601996972	-0.22401964224482138			-0.1191115336252273	0.049438395894500935	-0.028701248601997385		-0.018898289820704236		-0.014748913499436623	-0.08127660584845947	-0.040356594667169725	0.03493342312251087		-0.14433122805023496	0.04987627148490505			-0.2001896466949506	-0.028701248601996427		1.0	0.03493342312251082	0.024692905582482765	-0.028701248601996868		0.8219061815594287	-0.0933844146867179	-0.04060408598772557	-0.028701248601997475	-0.09898743131154743	-0.039127333175128336	-0.03387792760059323	-0.012767571810966025	0.02502235862971807	0.022712892447703546	-0.021870092345597645	0.05644089532908585	-0.002835331432608087		0.05529344590361274	-0.002835331432608087	-0.040604085987726544	0.05804859976949349		-0.03073811444589151	0.020743451116468158		-0.04974729008294536	-0.00568276674849709	0.056440895329085285	-0.08502784362328018		0.02008750322329215	-0.09326029289142751	0.016350372927728705	-0.07027862408747568	-0.02082633259046058	-0.022110492953271187	-0.10626600997079952	-0.02343169876049477	0.06561542022513914	-0.05419968830423434	-0.03835624625593698	-0.09156144471492698	0.016103373875207945	-0.0015160320268697873	0.03809554831509263	-0.09946047728212516	0.14074503402573266	0.0032784799833095123	0.18712009956861198	-0.029868667056234983	0.06440222592365448	0.03332264922238073	0.058866105002157144	0.027090005164221644	0.07606898881619018	0.33038097050066745	0.01471569467277949
schoolworkrk_activity	-0.005068644338496536	-0.027970387774972585	0.027199074977437836	0.019866332066707893	0.007127323857383504	-0.021069098922675646	-0.03660995448993314		-0.0010026328615579568	-0.013225242733826343	0.030714755841697836	-0.004514408154065593	-0.009045033323997807	-0.026433388054095792	-0.006833252062406451	-0.004846388624895089	-0.008982743704507483	-0.009472095040988684	-0.0010026328615579546	-0.010509205381885444			-0.010619846492453651	-0.0020074008779955867	-0.0010026328615579505		-0.0017378431336657811		-0.0033372037001589243	-0.006988565578146037	-0.002245139832028065	-0.0014184397163120681		0.03616600025804638	-0.003337203700158808			-0.013652747958673224	-0.001002632861557959		0.03493342312251082	1.0	-0.0010026328615579487	-0.0010026328615579557		0.028711996407422627	-0.006512963472480611	-0.0014184397163120865	-0.0010026328615579496	0.05544259102001012	-0.012395392141877175	-0.004279670244140153	0.028363086933060326	-0.0026583753385667633	-0.0020074008779955724	-0.00376891092715139	-0.003016462014342167	-0.001418439716312079		-0.0022451398320280035	-0.001418439716312079	-0.0014184397163120653	-0.021785334802390508		-0.0020074008779955867	-0.0030164620143422593		-0.0017378431336657816	-0.0028429346784306286	-0.0030164620143422628	-0.010228888208349812		-0.004627554304079622	-0.006844303713362466	0.020271120909800436	0.005123377626393517	0.011940328080184033	-0.01865702013119732	0.05202468337966849	0.011781970411274635	-0.02361358247333021	-0.003397543598909203	-0.007923783145003081	-0.0030441028998117662	0.04110948756593702	-0.012210120213353614	-0.012156888413920977	-0.0012450811982628461	-0.0008893963095012726	0.002564999399606677	0.03231363147465371	-0.002540159747928631	-0.03943157066354357	-0.03563515623287225	0.028564083247963456	0.01995332517054392	0.02071254836597015	0.003528248679524745	-0.004272484015603956
meeting_activity	-0.0035828025110150024	0.02905878654907338	-0.03686275589848781	0.02534978279558028	0.050042078885101406	-0.007075474785945924	-0.025877972119382132		-0.0007087172218284969	-0.009348344391745431	0.02171091459683862	-0.0031910372458546963	-0.006393537589391451	-0.0186846033712715	-0.004830126363699504	-0.0034256996891162605	-0.006349507787689776	-0.006695408797906188	-0.0007087172218284952	-0.007428496638641622			-0.007506703990014644	-0.0014189436910520413	-0.0007087172218284924		-0.0012284051370025464		-0.002358923017321906	-0.004939910680180337	-0.0015869909369407432	-0.00100263286155795		-0.011344422887850822	-0.002358923017321824			-0.009650529096523464	-0.0007087172218284983		0.024692905582482765	-0.0010026328615579487	1.0	-0.0007087172218284959		0.020295251738905885	-0.004603728398563132	-0.0010026328615579628	-0.0007087172218284918	-0.008186938977196375	-0.008761759382806955	-0.0030251113065016496	-0.03534992026517686	-0.0018790890033256009	-0.0014189436910520313	-0.002664077933232012	-0.002132204778560598	-0.0010026328615579574		-0.0015869909369407064	-0.0010026328615579574	-0.0010026328615579479	0.04602329368139628		-0.0014189436910520413	-0.002132204778560663		-0.0012284051370025468	-0.0020095459109593324	-0.002132204778560666	-0.007230352715700288		-0.003271015299809459	0.01341745686464517	-0.19313470981107012	0.010116603077697578	-0.06358675690381663	-0.020714996326910883	-0.022675476039510846	-0.019490174109847363	0.04216401406819854	-0.030037070895434826	-0.005600974985172547	-0.024521163333948763	-0.009237100338393901	-0.008630798777484213	0.00021063757108116658	-0.07028131426449556	0.020529429555849906	-0.003646261666598412	0.020011429994924355	-0.014201571794137986	-0.012660857302252448	-0.025188929959409224	0.047318776960457436	0.10886394962521337	0.014640792555022394	0.00855654519456492	-0.018623375844881065
relaxing_activity	-0.0035828025110150206	0.0011560278905956036	0.019225833895331987	-0.019878791006996844	-0.009963369194184609	0.024193916130347517	-0.0258779721193826		-0.0007087172218285017	-0.00934834439174532	-0.03264336095411124	-0.0031910372458547	0.11084899586802141	-0.018684603371271463	-0.0048301263636994825	-0.0034256996891164587	-0.006349507787689984	-0.006695408797906447	-0.0007087172218285002	-0.00742849663864174			-0.007506703990014396	-0.0014189436910520513	-0.0007087172218284973		-0.0012284051370024852		-0.0023589230173220095	-0.004939910680180359	-0.0015869909369407005	-0.001002632861557957		-0.011344422887850503	-0.0023589230173219626			-0.009650529096523319	-0.0007087172218285031		-0.028701248601996868	-0.0010026328615579557	-0.0007087172218284959	1.0		-0.03492034644093213	-0.004603728398563018	-0.0010026328615579698	-0.0007087172218284967	-0.008186938977196724	-0.008761759382806773	-0.0030251113065017403	0.020048622925089094	-0.0018790890033255681	-0.001418943691052041	-0.0026640779332319656	-0.002132204778560662	-0.0010026328615579643		-0.0015869909369407437	-0.0010026328615579643	-0.0010026328615579548	-0.015399098263907441		-0.001418943691052051	-0.002132204778560727		-0.0012284051370024854	-0.0020095459109593463	-0.00213220477856073	-0.007230352715700531		-0.0032710152998095374	0.009766377833448777	-0.004629927049536552	-0.015620453737828366	-0.002368391759865054	0.011318480243216127	-0.022675476039511148	0.035118137492556614	0.04521287627653462	0.02415450343562796	-0.0056009749851724895	0.019638520597385717	-0.009237100338393905	-0.008630798777484426	0.015908996006979103	-0.02333866402760006	0.013397484110069564	-0.004859670503175139	-0.01746260773668676	-0.015002919147424543	0.015422081057397506	-0.004118569116585878	-0.029041740441104056	-0.022639472200196308	-0.00898526354519668	-0.07364102832939783	-0.02172751931865541
swashing_up_activity																																																																																																			
k_activity	0.06038888017854886	-0.09853670492779219	-0.021356554975358804	0.25082828550497055	0.17854081054408438	-0.02167605271152497	-0.05246433293659116		-0.034920346440932344	-0.34314600716060856	0.9347948769445934	0.09138045784432815	-0.1274243514932562	-0.3708458700345603	-0.1794556097616838	-0.0643565529865444	0.18182831600569715	-0.2678009725022509	-0.03492034644093196	0.21272688835453804			-0.13368895128396313	0.04063372319207247	-0.0349203464409312		0.0032759892649167617		-0.03269309724898467	-0.104195965861484	-0.02873870019466002	0.02871199640742267		-0.04170181459461368	0.06755153535810644			-0.1775114356325781	-0.03492034644093272		0.8219061815594287	0.028711996407422627	0.020295251738905885	-0.03492034644093213		1.0	-0.09561593848624249	-0.04940233678579942	-0.03492034644093099	-0.06356015232338127	-0.06567119923839056	-0.057400225852555255	-0.014748781273233308	0.05381072053520877	0.012996528034458447	-0.04231341078740956	0.04260149715235338	-0.010345170189186932		0.04544602498790374	-0.010345170189186932	0.02871199640742257	0.047845443069771		-0.014640667123155258	0.04260149715235461		-0.028625368266552598	-0.0011642368205214775	0.04260149715235463	-0.07169914523648263		0.020858696046516134	-0.07600612734984245	0.03421169338505354	-0.09689156714889079	-0.021846234636965552	-0.007129169933394266	-0.12384426045404423	-0.039528492699575125	0.103446949985755	-0.031342966416933696	-0.03666299210822825	-0.09100424116050314	0.011841033592914411	0.0241893726338389	0.027175538826177507	-0.0878215895682929	0.1630486525903039	-0.004776769318359036	0.16773409051056598	-0.052383899523169575	0.07009237308050971	0.051674265223199504	0.05866296728763412	0.036474609491147496	0.08001740079560656	0.3058925783658542	-0.055354836739659276
studying_activity	-0.031093022549696925	-0.03669851483816538	0.0360240303961436	-0.03597423092252194	-0.02906940577946792	-0.0013736286572174968	0.059754705242942976		-0.004603728398562996	-0.06072554360227257	-0.09148357448009123	0.08635203779254351	-0.022956135530219128	-0.013734299298170003	-0.03137582836189669	0.01106743923216725	-0.02255531566363449	-0.043492443351926466	-0.004603728398563035	0.01691560677431037			0.01582722924144765	-0.00921726065807254	-0.004603728398563105		-0.007979548739579252		-0.01532323548855042	-0.03208897199652717	-0.01030887217021012	-0.006512963472480617		-0.0035201766246907725	0.08062536100738563			-0.023195861318881315	-0.004603728398562956		-0.0933844146867179	-0.006512963472480611	-0.004603728398563132	-0.004603728398563018		-0.09561593848624249	1.0	0.10563709046828437	-0.004603728398563117	0.006868265766190979	-0.028507880717508365	0.09314113158940511	0.03368493003957036	-0.012206300540742149	0.07014110549557546	-0.01730547933569768	-0.013850505375452687	-0.006512963472480558		-0.010308872170210127	-0.006512963472480558	-0.006512963472480637	-0.04164142666383184		-0.00921726065807253	0.09214902627842518		0.08362307581558649	-0.013053730449262377	-0.013850505375452689	-0.03029200153412226		-0.02124805996532105	0.02699798756274915	0.0051545434921281405	0.0038781782104856627	0.02201333108803682	-0.02378022960954329	-0.012740876951243887	-0.002974624528416097	0.025640064562019827	-0.018211360528874447	0.010571330670289076	0.001794406467491895	-0.006095728137042413	0.0021386794741899006	-0.022528815128678784	0.04232813796170549	-0.0021628647607456683	0.12475731732043821	-0.02641850840726838	0.010973352111964986	0.02342861100350023	0.04668885744947314	-0.011210446066067737	-0.0024446463535333484	-0.005962094298592026	0.01710858144192208	0.0021100760280836554
getting_ready_activity	-0.02252456093839231	-0.027970387774973002	0.027199074977437915	-0.02812282317654917	0.02834997524208526	0.0010495387567429446	0.038744645713837164		-0.001002632861557971	-0.013225242733826227	-0.04618105133645277	-0.004514408154065633	-0.009045033323997854	-0.026433388054096032	-0.006833252062406448	-0.004846388624895417	-0.008982743704507853	-0.009472095040989245	-0.001002632861557969	-0.010509205381885682			-0.010619846492453363	-0.0020074008779956153	-0.0010026328615579648		-0.0017378431336656822		-0.003337203700159042	-0.006988565578146116	-0.002245139832028017	-0.0014184397163120885		-0.016049124858887077	-0.0033372037001591			-0.013652747958673172	-0.001002632861557973		-0.04060408598772557	-0.0014184397163120865	-0.0010026328615579628	-0.0010026328615579698		-0.04940233678579942	0.10563709046828437	1.0	-0.001002632861557964	-0.011582185110345228	-0.012395392141877003	-0.0042796702441403696	0.028363086933060236	-0.0026583753385667204	-0.0020074008779956015	-0.0037689109271513846	-0.00301646201434232	-0.001418439716312099		-0.0022451398320281124	-0.001418439716312099	-0.0014184397163120855	-0.021785334802390255		-0.0020074008779956153	-0.0030164620143424132		-0.0017378431336656827	-0.0028429346784306685	-0.003016462014342417	-0.010228888208350202		-0.004627554304079794	-0.009426921790130974	0.016365330573513727	-0.018422687329409174	-0.0035338291131473145	0.03813655441530686	-0.008049615714289474	-0.0275730410354668	-0.023613582473330706	0.04090296323453076	-0.00792378314500304	0.0060313845461140835	-0.013067864106487201	0.04961579961525457	-0.005554301140509614	0.014023305583408805	-0.006718983403665039	0.5783827224831118	-0.01946600958823377	0.0937385021708353	0.016851679750186623	0.023981953483734206	-0.010762032774877818	-0.010141357928008195	-0.012711586825744008	0.03735212321195555	0.005544531929631166
showering_activity	0.021094842101439602	0.0011560278905955958	0.019225833895332042	0.025349782795580294	0.020039354845458452	0.024193916130347187	-0.02587797211938213		-0.0007087172218284976	-0.00934834439174541	-0.03264336095411177	-0.003191037245854684	-0.006393537589391452	0.03793054675798899	-0.004830126363699502	-0.003425699689116288	-0.006349507787689805	-0.006695408797906176	-0.0007087172218284961	-0.007428496638641639			-0.00750670399001461	-0.0014189436910520428	-0.0007087172218284931		-0.001228405137002538		-0.0023589230173219236	-0.00493991068018034	-0.0015869909369407374	-0.001002632861557951		0.06247274355291125	-0.0023589230173218416			-0.00965052909652344	-0.000708717221828499		-0.028701248601997475	-0.0010026328615579496	-0.0007087172218284918	-0.0007087172218284967		-0.03492034644093099	-0.004603728398563117	-0.001002632861557964	1.0	0.0865668137752732	0.0808875467659133	-0.003025111306501661	0.020048622925089233	-0.0018790890033255961	-0.0014189436910520329	-0.002664077933232005	-0.0021322047785606053	-0.0010026328615579585		-0.0015869909369407005	-0.0010026328615579585	-0.0010026328615579487	-0.015399098263907658		-0.0014189436910520426	-0.0021322047785606703		-0.0012284051370025381	-0.002009545910959334	-0.0021322047785606734	-0.007230352715700327		-0.003271015299809455	0.013417456864645202	0.011625266204531163	0.00018365522301722734	-0.010118895806258165	0.004375558946085486	0.02828119054052517	-0.019490174109847363	-0.016691406405643008	0.021855400789214805	-0.005600974985172539	-0.024521163333948878	-0.009237100338393861	-0.008630798777484244	-0.008911381520048816	-0.0078315556845717	-0.007364401520980584	0.002075679123133043	0.027730500900487388	-0.015062278210630808	-0.03840355079859793	-0.025188929959409356	-0.021003791240939294	-0.02263947220019601	-0.008985263545196619	0.02078091277376225	-0.00847590730615487
washing_up_activity	-0.043724357192502665	-0.10685767927431232	0.19022738554660437	0.010187111919182286	0.036891308918819005	-0.046204738472691284	-0.021545481003576658		-0.00818693897719679	-0.05154506252523217	-0.10431755051428547	0.048464638052872294	0.14816936540994924	-0.0925441869314984	-0.0414459345447807	0.00025385323002841234	0.1612201734192029	-0.07734382849399117	-0.008186938977196679	-0.01765344468580757			-0.01916384710048254	0.07846333165380213	-0.00818693897719647		-0.014190254711134595		0.001421372338415843	-0.043012505127792006	-0.0183325557188758	-0.011582185110344697		0.10659482444284064	-0.027249738259348205			-0.017072014611281206	-0.008186938977196894		-0.09898743131154743	0.05544259102001012	-0.008186938977196375	-0.008186938977196724		-0.06356015232338127	0.006868265766190979	-0.011582185110345228	0.0865668137752732	1.0	-0.0757480605099424	0.03246293315582924	0.1948785828220182	-0.021706805661159245	-0.016391312434527468	-0.030774817935984463	-0.024630741107046796	-0.011582185110345013		-0.01833255571887627	-0.011582185110345013	-0.011582185110344612	-0.17788685516234237		-0.016391312434527298	-0.024630741107047507		-0.014190254711134559	-0.02321381397005385	-0.02463074110704754	-0.013762936221585703		-0.03778601934340381	-0.15026515622188683	0.01405620056482629	-0.0375787647782158	-0.025649526481966705	0.04680707719581478	-0.06572865818537674	-0.008414976812773086	0.005881724419014388	-0.014963692470678037	0.03467315123874249	0.09498109812076351	0.030385837460687556	-0.04606294165845115	0.0021520214381928063	0.008482226895216969	-0.028226625940824042	-0.027569255254744303	-0.04143579300429675	0.03779047457800949	0.06735737785124424	0.11801502361038117	-0.02489683407253112	-0.02567770141132237	0.03490275973768936	-0.029838953530554428	-0.07980079844137784
with_friends_activity	0.4221781945400182	0.3654984294793468	-0.29996144175220174	0.13106263251077413	-0.04388491856940947	-0.059460041573266884	-0.06224937573066599		-0.008761759382806739	-0.062167961151166976	-0.05296993992345853	-0.01926775074724907	-0.02652595852250401	0.20518982767245672	-0.0189815807563226	-0.042351385671643045	-0.05736159431498463	-0.04244395671918991	-0.008761759382806796	-0.027350248906114837			-0.04715218920067525	-0.017542177353436047	-0.008761759382806905		-0.015186579221612812		-0.02916299370715841	0.03199512879016089	-0.019619718985091857	0.05101871548250946		0.13088249880711125	-0.02916299370715524			-0.0448722804210856	-0.008761759382806685		-0.039127333175128336	-0.012395392141877175	-0.008761759382806955	-0.008761759382806773		-0.06567119923839056	-0.028507880717508365	-0.012395392141877003	0.0808875467659133	-0.0757480605099424	1.0	-0.03739897459439949	-0.2682860921693742	0.01072564502230882	-0.017542177353435766	0.18370277719797173	-0.02636011183193848	-0.012395392141877052		0.02052961899599437	-0.012395392141877052	-0.012395392141877171	0.2993525531553115		0.11707496625010522	-0.02636011183193904		-0.015186579221613114	-0.024843699571885126	0.0036080668368996672	-0.07052988283753982		0.03837383680488823	0.11354432323915793	-0.09257718049969277	0.17536209777807657	0.11861375725411973	-0.030256173890407554	0.1609494642151821	-0.04428269885177	-0.046127470868916685	0.10086087165740311	-0.035331086361096095	-0.09768983202061335	0.022324175020370627	0.002894745094352075	-0.0021471041189264537	0.019181202023947793	-0.017611598950982583	0.006208391805461584	-0.05169235846412553	0.11410889113945359	0.02734127162252507	0.022699391334474184	-0.013097035806939373	-0.05639874066142813	-0.0052554232201439625	0.026611942457769943	-0.0004238095346042835
london_location	-0.003589076938390088	0.004934426502928104	0.06876359151415344	-0.004411646155311019	-0.060314712898821385	0.09956255181872956	0.07900617797427587		-0.0030251113065017654	-0.0399027728486384	-0.04911081689436018	-0.013620725664035029	0.08391890540503642	0.06792588099493109	-0.020617066193143564	0.03524908605285401	-0.0271024425647571	-0.02857889752409339	-0.003025111306501723	-0.03170803316149974			0.04046311293335451	-0.0060566647329610285	-0.003025111306501671		-0.005243363861433434		-0.010068902618813842	-0.021085673088579133	-0.006773962983810328	-0.004279670244140167		-0.03091825609753423	-0.010068902618813571			0.017917118564872356	-0.0030251113065018057		-0.03387792760059323	-0.004279670244140153	-0.0030251113065016496	-0.0030251113065017403		-0.057400225852555255	0.09314113158940511	-0.0042796702441403696	-0.003025111306501661	0.03246293315582924	-0.03739897459439949	1.0	0.0855761847214643	-0.008020763733125897	-0.006056664732961201	-0.011371435643161301	-0.009101171221378481	-0.004279670244140246		-0.006773962983810293	-0.004279670244140246	-0.0042796702441401414	-0.06573000462425552		-0.006056664732961031	-0.009101171221378592		-0.005243363861433399	-0.008577610179266608	-0.009101171221378594	-0.030862269289616166		-0.013962106553109888	0.03822392402028996	0.035932810728434364	-0.02383763049484838	-0.0042721889734202954	-0.05629135519936461	-0.07262149886944719	-0.001978391260165309	0.004696316120521411	-0.001550246199676991	0.05459066593433419	0.02233321582016415	-0.0018830893042494907	-0.021622128472262345	-0.007904429505527513	0.026807667814287305	-0.007494080797199572	-0.017219059698118523	-0.05093432441409747	-0.05405897316284633	-0.08178972076535118	-0.042562444542728874	0.0366245442601547	0.020763836595804688	0.012070120652445475	-0.04028411583954716	-0.0630993065913168
home_location	-0.2934612038297059	-0.45748871493742116	0.9217000150228105	-0.24288604182400483	-0.06428799237233793	0.18976901392356652	0.16000280540630685		0.020048622925089087	0.17016321997357478	-0.05449471330127751	0.027911271521613542	0.06403589019260127	0.08664264177928278	0.03595537256393222	0.061980726692008825	0.1730881490322289	-0.3214975300925374	-0.03534992026517727	-0.09157671110613375			0.07694363331843078	0.0401399403565235	-0.035349920265176915		-0.06127129736503283		-0.017083330310358986	0.016507117230736855	-0.05434693091061952	-0.010823487185805884		0.059384010775917276	-0.08413451140341079			0.09361043270550873	-0.035349920265177644		-0.012767571810966025	0.028363086933060326	-0.03534992026517686	0.020048622925089094		-0.014748781273233308	0.03368493003957036	0.028363086933060236	0.020048622925089233	0.1948785828220182	-0.2682860921693742	0.0855761847214643	1.0	-0.09372658712505286	-0.07077511988498661	-0.13288084389567856	-0.10635168243363216	-0.050010061304672636		-0.07915710434928204	-0.050010061304672636	-0.05001006130467186	-0.7680875799522953		-0.07077511988498568	-0.10635168243363516		-0.0612712973650329	-0.10023361297521417	0.06031710291186128	-0.3606408650966375		-0.05357415078709085	-0.11559085979911075	0.15884420802318092	-0.13869248869476145	-0.018375173160586376	0.07434864248895394	-0.15874500535592237	0.023860598041435956	-0.040433385475363896	-0.0607566417529025	0.05165806774287427	0.055333808688061634	-0.0198795073801576	-0.038278292853815114	0.013113486945154464	0.03990851696057135	-0.02278994387281893	0.017532129348351192	0.03836953570280439	-0.10199316336314174	0.14309781352337564	0.138670954678378	-0.18776487616171578	-0.08905353789958649	0.012214992415716944	-0.16419371888999484	0.0687259725626942
